"customer_key","customer_id","customer_name","segment","city","country","signup_date"
2737,"CUS002737","Lawrence Clark","Consumer","Amsterdam","Netherlands","2019-10-25"
2738,"CUS002738","Kenneth Vargas","Corporate","Berlin","Germany","2023-08-21"
2739,"CUS002739","Timothy Hunt","Online Reseller","Rotterdam","Netherlands","2021-12-11"
2740,"CUS002740","Michelle Green","Consumer","Glasgow","United Kingdom","2022-08-05"
2741,"CUS002741","Elizabeth Adams","Consumer","New York","USA","2023-03-11"
2742,"CUS002742","Danny Ferguson","Small Business","Birmingham","United Kingdom","2021-07-09"
2743,"CUS002743","Mark Mcmahon","Consumer","New York","USA","2024-09-18"
2744,"CUS002744","Casey Marks","Consumer","Amsterdam","Netherlands","2024-11-05"
2745,"CUS002745","William Mayo","Consumer","Glasgow","United Kingdom","2025-09-22"
2746,"CUS002746","Brian Wong","Corporate","Nottingham","United Kingdom","2020-08-19"
2747,"CUS002747","Valerie Nguyen","Consumer","New York","USA","2023-05-30"
2748,"CUS002748","Stacey Baker","Small Business","Bristol","United Kingdom","2022-10-30"
2749,"CUS002749","Steven Phillips","Corporate","Birmingham","United Kingdom","2022-06-16"
2750,"CUS002750","Miss Alexandra Kelly","Consumer","Rotterdam","Netherlands","2023-05-01"
2751,"CUS002751","Diana Scott","Corporate","Austin","USA","2025-04-13"
2752,"CUS002752","Matthew Parrish","Consumer","Madrid","Spain","2020-01-08"
2753,"CUS002753","Lauren Sharp","Consumer","Lyon","France","2025-11-29"
2754,"CUS002754","Theresa Scott","Corporate","Lyon","France","2022-01-16"
2755,"CUS002755","Lindsey Harris","Consumer","Amsterdam","Netherlands","2022-08-20"
2756,"CUS002756","Frederick Harris","Consumer","Madrid","Spain","2022-06-08"
2757,"CUS002757","Shannon Foster","Consumer","Manchester","United Kingdom","2023-08-13"
2758,"CUS002758","Nicholas Hamilton","Consumer","Birmingham","United Kingdom","2021-02-10"
2759,"CUS002759","John Crawford","Small Business","New York","USA","2022-04-23"
2760,"CUS002760","Robert Thompson","Consumer","Bristol","United Kingdom","2025-02-01"
2761,"CUS002761","Terri White","Small Business","Berlin","Germany","2025-07-10"
2762,"CUS002762","Eric Mcclure","Corporate","Dublin","Ireland","2022-04-08"
2763,"CUS002763","Melissa Lopez","Corporate","Paris","France","2022-10-13"
2764,"CUS002764","Jeffery Gibson","Small Business","Bristol","United Kingdom","2023-03-16"
2765,"CUS002765","Jennifer Ramsey","Corporate","Leeds","United Kingdom","2025-05-16"
2766,"CUS002766","Paul Smith","Consumer","Cork","Ireland","2025-10-18"
2767,"CUS002767","James Rodriguez","Online Reseller","Nottingham","United Kingdom","2025-03-05"
2768,"CUS002768","Ronald Michael","Consumer","Madrid","Spain","2021-11-09"
2769,"CUS002769","Randy Adams","Online Reseller","Barcelona","Spain","2025-03-05"
2770,"CUS002770","Linda Sparks","Consumer","Munich","Germany","2023-09-19"
2771,"CUS002771","Rickey Daniels","Online Reseller","Nottingham","United Kingdom","2024-06-28"
2772,"CUS002772","Sarah Miller","Consumer","Munich","Germany","2022-07-06"
2773,"CUS002773","Peter Stafford","Consumer","London","United Kingdom","2019-08-12"
2774,"CUS002774","Elizabeth Mendoza","Consumer","Nottingham","United Kingdom","2025-02-24"
2775,"CUS002775","Joshua Adams","Small Business","Berlin","Germany","2023-09-30"
2776,"CUS002776","Alisha Williams","Corporate","Bristol","United Kingdom","2019-02-10"
2777,"CUS002777","Ashley Tanner","Corporate","Birmingham","United Kingdom","2022-03-10"
2778,"CUS002778","Aaron Walker","Consumer","London","United Kingdom","2025-10-08"
2779,"CUS002779","James Gomez","Small Business","Munich","Germany","2022-12-19"
2780,"CUS002780","Thomas Cohen","Consumer","Amsterdam","Netherlands","2025-07-20"
2781,"CUS002781","Michelle Valenzuela","Consumer","London","United Kingdom","2023-04-19"
2782,"CUS002782","William Walker DVM","Consumer","Birmingham","United Kingdom","2020-10-18"
2783,"CUS002783","Billy Cook","Corporate","Bristol","United Kingdom","2022-01-09"
2784,"CUS002784","Tim Miller","Consumer","New York","USA","2023-07-23"
2785,"CUS002785","Chris Patterson","Corporate","Leeds","United Kingdom","2020-12-11"
2786,"CUS002786","Christopher Coleman","Consumer","Barcelona","Spain","2021-09-05"
2787,"CUS002787","Melissa Weber","Corporate","Lyon","France","2025-09-22"
2788,"CUS002788","Shawn Nelson","Consumer","Rotterdam","Netherlands","2020-02-16"
2789,"CUS002789","Mr. Derek Meadows DDS","Corporate","Rotterdam","Netherlands","2023-12-18"
2790,"CUS002790","Shannon Spence","Small Business","Leeds","United Kingdom","2023-04-07"
2791,"CUS002791","Bridget Hernandez","Consumer","Glasgow","United Kingdom","2024-07-06"
2792,"CUS002792","Robert Bray","Consumer","Birmingham","United Kingdom","2019-03-26"
2793,"CUS002793","Ashley Simmons","Small Business","Cork","Ireland","2025-10-20"
2794,"CUS002794","Brianna Morris","Corporate","London","United Kingdom","2025-09-27"
2795,"CUS002795","Randall Gomez","Consumer","Rotterdam","Netherlands","2023-07-13"
2796,"CUS002796","John Dudley DDS","Consumer","Manchester","United Kingdom","2022-01-27"
2797,"CUS002797","Brenda Raymond","Small Business","Manchester","United Kingdom","2023-04-04"
2798,"CUS002798","Janet Dunn","Online Reseller","Munich","Germany","2025-04-26"
2799,"CUS002799","Katherine Herrera","Consumer","Bristol","United Kingdom","2019-03-31"
2800,"CUS002800","Bradley Espinoza","Consumer","Manchester","United Kingdom","2019-03-25"
2801,"CUS002801","Paula Shepherd","Small Business","Cork","Ireland","2020-01-02"
2802,"CUS002802","Brandon Ward","Consumer","Manchester","United Kingdom","2023-02-10"
2803,"CUS002803","Samuel Cox","Consumer","Barcelona","Spain","2020-11-21"
2804,"CUS002804","Casey Rodriguez","Corporate","Birmingham","United Kingdom","2025-09-19"
2805,"CUS002805","Heather Atkinson","Small Business","Berlin","Germany","2023-04-12"
2806,"CUS002806","Brenda Stevens","Consumer","Glasgow","United Kingdom","2020-10-12"
2807,"CUS002807","Kristen Velazquez","Corporate","Bristol","United Kingdom","2021-10-22"
2808,"CUS002808","Daniel Walker","Consumer","Manchester","United Kingdom","2022-04-15"
2809,"CUS002809","Autumn Dominguez","Consumer","Leeds","United Kingdom","2021-01-31"
2810,"CUS002810","Nicholas Horton","Consumer","Manchester","United Kingdom","2019-10-01"
2811,"CUS002811","Anthony Rodriguez","Corporate","Nottingham","United Kingdom","2025-06-03"
2812,"CUS002812","Karen Wheeler","Consumer","Paris","France","2024-04-10"
2813,"CUS002813","Charles Thomas","Consumer","Madrid","Spain","2021-03-11"
2814,"CUS002814","Adam Guerra","Consumer","Berlin","Germany","2020-02-20"
2815,"CUS002815","Preston Harrison","Consumer","Glasgow","United Kingdom","2020-05-23"
2816,"CUS002816","Joseph Rush","Small Business","Austin","USA","2021-01-02"
2817,"CUS002817","Nathan Wallace","Consumer","London","United Kingdom","2019-02-05"
2818,"CUS002818","Alexis Rodriguez","Small Business","London","United Kingdom","2024-10-03"
2819,"CUS002819","Marvin Munoz","Consumer","Austin","USA","2019-08-21"
2820,"CUS002820","Christopher Sanders","Consumer","London","United Kingdom","2020-09-30"
2821,"CUS002821","Travis Gibson","Small Business","Amsterdam","Netherlands","2023-02-13"
2822,"CUS002822","Deanna Armstrong","Consumer","Munich","Germany","2024-02-07"
2823,"CUS002823","Darren Huynh","Corporate","Nottingham","United Kingdom","2020-10-25"
2824,"CUS002824","Brandon Gray","Consumer","Paris","France","2023-03-26"
2825,"CUS002825","Natalie Morales","Consumer","Manchester","United Kingdom","2024-06-29"
2826,"CUS002826","James Carson","Corporate","Lyon","France","2023-07-13"
2827,"CUS002827","Lisa Jones","Online Reseller","Rotterdam","Netherlands","2024-10-29"
2828,"CUS002828","Karen Delgado","Corporate","Birmingham","United Kingdom","2023-07-18"
2829,"CUS002829","James Brown","Online Reseller","Austin","USA","2020-11-14"
2830,"CUS002830","Jeff Nelson","Consumer","Cork","Ireland","2019-05-30"
2831,"CUS002831","Jack Maxwell","Online Reseller","Birmingham","United Kingdom","2022-05-07"
2832,"CUS002832","David Martin","Consumer","Leeds","United Kingdom","2022-05-11"
2833,"CUS002833","Daniel Smith","Consumer","Manchester","United Kingdom","2019-03-07"
2834,"CUS002834","Chelsea Harris","Corporate","Glasgow","United Kingdom","2020-08-25"
2835,"CUS002835","Cynthia Miller","Small Business","Birmingham","United Kingdom","2020-07-26"
2836,"CUS002836","Amanda Downs","Consumer","Lyon","France","2020-08-05"
2837,"CUS002837","Mr. Brandon Parker","Small Business","London","United Kingdom","2021-11-01"
2838,"CUS002838","Dr. Tina Porter","Corporate","Cork","Ireland","2023-03-02"
2839,"CUS002839","James Kelly","Consumer","Rotterdam","Netherlands","2019-07-30"
2840,"CUS002840","Michael Rivera","Small Business","London","United Kingdom","2020-02-19"
2841,"CUS002841","Kathy Shaw","Consumer","Nottingham","United Kingdom","2023-05-03"
2842,"CUS002842","Allison Flynn","Consumer","Rotterdam","Netherlands","2022-04-19"
2843,"CUS002843","Sean Johnson","Corporate","Birmingham","United Kingdom","2019-06-15"
2844,"CUS002844","Michael Miller","Consumer","Barcelona","Spain","2022-09-19"
2845,"CUS002845","Tiffany Hall","Consumer","Birmingham","United Kingdom","2020-02-19"
2846,"CUS002846","Michael Thomas","Corporate","Bristol","United Kingdom","2019-09-03"
2847,"CUS002847","Wendy Mason","Corporate","London","United Kingdom","2023-03-01"
2848,"CUS002848","Lisa Mills PhD","Consumer","Leeds","United Kingdom","2025-11-15"
2849,"CUS002849","Carlos Carter","Consumer","Cork","Ireland","2019-07-28"
2850,"CUS002850","Teresa Williams","Consumer","Austin","USA","2023-12-01"
2851,"CUS002851","Melanie Allen","Small Business","Chicago","USA","2019-05-29"
2852,"CUS002852","Lisa Rubio DDS","Online Reseller","Paris","France","2020-09-20"
2853,"CUS002853","Anne Smith PhD","Consumer","Barcelona","Spain","2023-12-07"
2854,"CUS002854","Sean Salinas","Consumer","Austin","USA","2020-08-05"
2855,"CUS002855","Kathryn Gibson","Consumer","New York","USA","2023-04-22"
2856,"CUS002856","Edward Jones","Consumer","London","United Kingdom","2022-05-25"
2857,"CUS002857","Heather Jones","Consumer","London","United Kingdom","2025-05-20"
2858,"CUS002858","Julia Andersen","Small Business","Glasgow","United Kingdom","2020-09-13"
2859,"CUS002859","Pamela Ramos","Consumer","Birmingham","United Kingdom","2021-05-12"
2860,"CUS002860","Teresa Bonilla","Consumer","Nottingham","United Kingdom","2019-06-03"
2861,"CUS002861","Jack Mitchell MD","Small Business","Leeds","United Kingdom","2021-06-16"
2862,"CUS002862","Melanie Alexander","Small Business","Dublin","Ireland","2024-07-14"
2863,"CUS002863","Lori Edwards","Consumer","Bristol","United Kingdom","2022-11-04"
2864,"CUS002864","Jason Cole","Small Business","Munich","Germany","2021-11-23"
2865,"CUS002865","Wendy Williams","Small Business","Hamburg","Germany","2022-09-16"
2866,"CUS002866","Amy Gibbs","Consumer","Lyon","France","2025-08-12"
2867,"CUS002867","Kristina Moore","Small Business","Cork","Ireland","2021-10-01"
2868,"CUS002868","James Hudson","Consumer","Nottingham","United Kingdom","2022-01-19"
2869,"CUS002869","Courtney Sawyer","Consumer","Birmingham","United Kingdom","2023-07-16"
2870,"CUS002870","Hannah Mcdonald","Consumer","Birmingham","United Kingdom","2021-11-21"
2871,"CUS002871","Sabrina Rodriguez","Corporate","London","United Kingdom","2021-06-15"
2872,"CUS002872","Brian Moyer","Consumer","Amsterdam","Netherlands","2020-09-19"
2873,"CUS002873","Jeffrey Morales","Consumer","Barcelona","Spain","2023-06-26"
2874,"CUS002874","Grant Munoz","Consumer","Manchester","United Kingdom","2021-09-20"
2875,"CUS002875","Patrick Wilson","Online Reseller","Leeds","United Kingdom","2019-09-29"
2876,"CUS002876","Joshua Fry","Consumer","New York","USA","2023-11-06"
2877,"CUS002877","Daniel Carroll","Online Reseller","Leeds","United Kingdom","2022-09-29"
2878,"CUS002878","Patricia Brown PhD","Consumer","Madrid","Spain","2024-06-15"
2879,"CUS002879","Veronica Lewis","Small Business","Rotterdam","Netherlands","2023-06-12"
2880,"CUS002880","Alexander Blake","Consumer","Munich","Germany","2021-08-21"
2881,"CUS002881","David Thompson","Small Business","Birmingham","United Kingdom","2022-10-08"
2882,"CUS002882","Donald Miller","Corporate","Manchester","United Kingdom","2019-12-06"
2883,"CUS002883","Jocelyn Barnes","Small Business","Nottingham","United Kingdom","2019-02-04"
2884,"CUS002884","Steven White","Consumer","Leeds","United Kingdom","2020-01-14"
2885,"CUS002885","Steven Patterson","Online Reseller","Madrid","Spain","2019-01-09"
2886,"CUS002886","Elizabeth Gonzalez","Consumer","Dublin","Ireland","2023-02-11"
2887,"CUS002887","Karen Nichols","Corporate","Lyon","France","2019-12-25"
2888,"CUS002888","Tracie Kim","Consumer","Manchester","United Kingdom","2019-06-09"
2889,"CUS002889","Laura Morrow","Online Reseller","Madrid","Spain","2025-11-21"
2890,"CUS002890","Stephanie Gonzalez","Small Business","London","United Kingdom","2023-05-20"
2891,"CUS002891","Laura Thomas","Consumer","Chicago","USA","2025-08-27"
2892,"CUS002892","Samantha Navarro","Consumer","Glasgow","United Kingdom","2025-11-14"
2893,"CUS002893","Morgan Smith","Consumer","Nottingham","United Kingdom","2021-11-30"
2894,"CUS002894","Taylor Porter","Corporate","Glasgow","United Kingdom","2020-01-29"
2895,"CUS002895","Ricky Craig","Corporate","Dublin","Ireland","2019-05-12"
2896,"CUS002896","Nathan Mcneil","Corporate","Manchester","United Kingdom","2024-04-20"
2897,"CUS002897","Shannon Walters","Online Reseller","Chicago","USA","2022-06-09"
2898,"CUS002898","Laura Johnson","Small Business","Bristol","United Kingdom","2023-09-09"
2899,"CUS002899","Chelsea Horton","Small Business","New York","USA","2022-06-20"
2900,"CUS002900","Lindsay Robinson","Consumer","Paris","France","2020-09-01"
2901,"CUS002901","Corey Frazier","Consumer","Paris","France","2025-08-04"
2902,"CUS002902","Jacqueline Cox","Consumer","Amsterdam","Netherlands","2024-01-13"
2903,"CUS002903","Eric Fuentes","Consumer","Bristol","United Kingdom","2022-09-24"
2904,"CUS002904","Jonathan Duarte","Corporate","Paris","France","2023-11-19"
2905,"CUS002905","Guy Clayton","Corporate","Bristol","United Kingdom","2025-03-11"
2906,"CUS002906","William Rogers","Online Reseller","Chicago","USA","2021-05-09"
2907,"CUS002907","Judy Brooks","Consumer","Amsterdam","Netherlands","2023-05-20"
2908,"CUS002908","Carla Graham","Consumer","Nottingham","United Kingdom","2021-10-29"
2909,"CUS002909","Matthew Frazier","Consumer","Glasgow","United Kingdom","2023-06-17"
2910,"CUS002910","Michaela Pace","Consumer","Chicago","USA","2022-09-01"
2911,"CUS002911","Annette Miller","Consumer","Austin","USA","2022-07-13"
2912,"CUS002912","Ann Smith","Consumer","Madrid","Spain","2020-11-03"
2913,"CUS002913","Ashley Brady","Consumer","Barcelona","Spain","2022-10-02"
2914,"CUS002914","Kimberly Schultz","Consumer","London","United Kingdom","2025-10-09"
2915,"CUS002915","Renee Contreras","Small Business","Cork","Ireland","2021-01-09"
2916,"CUS002916","Christy Frank","Consumer","Glasgow","United Kingdom","2023-01-17"
2917,"CUS002917","Ashley Gates","Consumer","Austin","USA","2019-01-12"
2918,"CUS002918","Heather Leon","Small Business","Glasgow","United Kingdom","2024-08-14"
2919,"CUS002919","Terry Newman","Consumer","London","United Kingdom","2024-08-30"
2920,"CUS002920","Jennifer Ayers","Small Business","Leeds","United Kingdom","2025-08-15"
2921,"CUS002921","Katie Adams","Consumer","Hamburg","Germany","2019-06-11"
2922,"CUS002922","Elizabeth Orr","Consumer","Cork","Ireland","2024-02-13"
2923,"CUS002923","Megan Smith","Consumer","Manchester","United Kingdom","2025-08-10"
2924,"CUS002924","Amanda Johnson","Consumer","Berlin","Germany","2023-09-06"
2925,"CUS002925","Sara Stone","Small Business","Madrid","Spain","2025-08-17"
2926,"CUS002926","Emily Jackson","Consumer","Manchester","United Kingdom","2019-06-08"
2927,"CUS002927","Jessica Peters","Small Business","Austin","USA","2021-11-06"
2928,"CUS002928","Luis Long","Consumer","Nottingham","United Kingdom","2019-06-16"
2929,"CUS002929","Timothy Patterson","Consumer","Glasgow","United Kingdom","2023-06-15"
2930,"CUS002930","Jeanette Chandler","Online Reseller","Nottingham","United Kingdom","2022-01-25"
2931,"CUS002931","Evan Moore","Online Reseller","Hamburg","Germany","2019-03-08"
2932,"CUS002932","Michael Martinez","Small Business","Cork","Ireland","2019-07-29"
2933,"CUS002933","Kenneth Myers","Consumer","Dublin","Ireland","2025-03-12"
2934,"CUS002934","Sydney Hood","Small Business","Nottingham","United Kingdom","2023-05-13"
2935,"CUS002935","Frank Davis","Consumer","Munich","Germany","2021-03-31"
2936,"CUS002936","Adam Carrillo","Consumer","Leeds","United Kingdom","2021-10-02"
2937,"CUS002937","Luke Stephens","Consumer","Madrid","Spain","2021-11-23"
2938,"CUS002938","Laura Johnson","Corporate","Manchester","United Kingdom","2023-08-30"
2939,"CUS002939","Victoria Walters","Consumer","Leeds","United Kingdom","2020-11-02"
2940,"CUS002940","Chelsea Delgado","Online Reseller","Glasgow","United Kingdom","2022-06-21"
2941,"CUS002941","Cory Pittman","Consumer","Madrid","Spain","2020-09-29"
2942,"CUS002942","Renee Gray","Online Reseller","Amsterdam","Netherlands","2019-09-28"
2943,"CUS002943","Anthony Miller","Online Reseller","Chicago","USA","2020-04-09"
2944,"CUS002944","Alexander Mercer","Consumer","Chicago","USA","2024-12-29"
